1739676115149, BTCUSDT,2574669848,97391.3,0.514,1739676115141,True
1739676115161, BTCUSDT,2574669855,97391.1,0.291,1739676115150,True
1739676115180, BTCUSDT,2574669860,97391.0,1.41,1739676115166,True
1739676115184, BTCUSDT,2574669867,97390.0,2.87,1739676115175,True
1739676115184, BTCUSDT,2574669868,97391.7,0.4,1739676115180,False
1739676115187, BTCUSDT,2574669869,97390.0,1.024,1739676115180,True
1739676115190, BTCUSDT,2574669877,97389.0,0.215,1739676115184,True
1739676115212, BTCUSDT,2574669881,97388.8,1.399,1739676115189,True
1739676115222, BTCUSDT,2574669886,97388.0,1.409,1739676115211,True
1739676115223, BTCUSDT,2574669889,97387.5,0.248,1739676115219,True
1739676115255, BTCUSDT,2574669892,97387.1,2.643,1739676115219,True
1739676115260, BTCUSDT,2574669893,97387.0,0.212,1739676115251,True
1739676115269, BTCUSDT,2574669904,97385.0,0.267,1739676115260,True
1739676115270, BTCUSDT,2574669917,97383.4,0.204,1739676115266,True
1739676115270, BTCUSDT,2574669921,97383.0,0.156,1739676115267,True
1739676115285, BTCUSDT,2574669924,97382.5,0.232,1739676115268,True
1739676115300, BTCUSDT,2574669942,97380.0,3.381,1739676115282,True
1739676115316, ETHUSDT,2042187535,2687.16,10.016,1739676115295,True
1739676115316, ETHUSDT,2042187538,2687.11,6.684,1739676115312,True
1739676115411, BTCUSDT,2574669945,97380.0,0.966,1739676115302,True
1739676115413, BTCUSDT,2574669946,97380.0,0.199,1739676115408,True
1739676115411, DOGEUSDT,854756442,0.26918,63570.0,1739676115302,True
1739676115418, ETHUSDT,2042187539,2687.1,10.352,1739676115312,True
1739676115425, BTCUSDT,2574669960,97377.6,0.658,1739676115420,True
1739676115429, BTCUSDT,2574669974,97375.0,0.549,1739676115420,True
1739676115751, BTCUSDT,2574669994,97380.1,1.457,1739676115739,True
1739676115902, BTCUSDT,2574669995,97380.0,0.345,1739676115748,True
1739676115975, SOLUSDT,860372970,192.94,829.0,1739676115930,False
1739676115975, DOGEUSDT,854756452,0.26919,87098.0,1739676115968,False
1739676115980, SOLUSDT,860372971,192.95,103.0,1739676115970,False
1739676115987, BTCUSDT,2574669998,97380.1,4.465,1739676115967,False
1739676115988, BTCUSDT,2574670001,97380.6,0.704,1739676115984,False
1739676116013, BTCUSDT,2574670005,97380.6,0.401,1739676116008,False
1739676116013, SOLUSDT,860372974,192.96,249.0,1739676116006,False
1739676116016, SOLUSDT,860372975,192.97,350.0,1739676116009,False
1739676116074, ETHUSDT,2042187547,2687.11,66.167,1739676115967,False
1739676116124, SOLUSDT,860372987,192.99,180.0,1739676116103,False
1739676116128, BTCUSDT,2574670006,97380.7,0.426,1739676116009,False
1739676116126, DOGEUSDT,854756453,0.2692,66099.0,1739676115970,False
1739676116165, BTCUSDT,2574670008,97380.7,0.249,1739676116130,False
